iter	Passed	Remaining
3226	28576	59977
3227	28583	59964
3228	28593	59959
3229	28601	59948
3230	28611	59940
3231	28620	59932
3232	28628	59922
3233	28637	59913
3234	28646	59904
3235	28656	59898
3236	28664	59888
3237	28687	59909
3238	28697	59902
3239	28707	59895
3240	28715	59885
3241	28723	59874
3242	28731	59864
3243	28739	59854
3244	28747	59843
3245	28756	59833
3246	28763	59821
3247	28772	59813
3248	28780	59801
3249	28789	59793
3250	28797	59783
3251	28807	59775
3252	28816	59768
3253	28824	59757
3254	28832	59746
3255	28841	59737
3256	28849	59727
3257	28857	59717
3258	28865	59707
3259	28874	59696
3260	28881	59685
3261	28889	59674
3262	28899	59667
3263	28908	59659
3264	28919	59654
3265	28928	59645
3266	28937	59638
3267	28948	59633
3268	28957	59625
3269	28966	59616
3270	28976	59609
3271	28987	59605
3272	28997	59597
3273	29006	59589
3274	29016	59583
3275	29025	59575
3276	29035	59568
3277	29045	59561
3278	29054	59553
3279	29064	59546
3280	29074	59539
3281	29084	59533
3282	29092	59523
3283	29101	59515
3284	29111	59506
3285	29120	59498
3286	29129	59491
3287	29138	59483
3288	29148	59475
3289	29155	59463
3290	29164	59453
3291	29171	59442
3292	29182	59437
3293	29191	59428
3294	29200	59420
3295	29208	59410
3296	29217	59401
3297	29226	59391
3298	29235	59383
3299	29243	59373
3300	29251	59363
3301	29260	59353
3302	29270	59346
3303	29279	59337
3304	29289	59331
3305	29300	59327
3306	29309	59319
3307	29318	59311
3308	29330	59307
3309	29339	59298
3310	29347	59287
3311	29358	59283
3312	29371	59284
3313	29382	59280
3314	29397	59282
3315	29407	59275
3316	29419	59274
3317	29429	59267
3318	29437	59257
3319	29447	59248
3320	29457	59242
3321	29469	59240
3322	29479	59234
3323	29489	59228
3324	29499	59221
3325	29508	59212
3326	29518	59205
3327	29526	59195
3328	29535	59185
3329	29544	59176
3330	29552	59166
3331	29560	59156
3332	29568	59146
3333	29576	59135
3334	29584	59125
3335	29593	59116
3336	29602	59107
3337	29612	59101
3338	29621	59092
3339	29630	59083
3340	29638	59073
3341	29647	59063
3342	29655	59054
3343	29664	59045
3344	29672	59034
3345	29683	59030
3346	29692	59021
3347	29701	59011
3348	29709	59001
3349	29716	58990
3350	29724	58978
3351	29732	58968
3352	29744	58965
3353	29751	58953
3354	29759	58943
3355	29768	58933
3356	29776	58924
3357	29785	58914
3358	29794	58906
3359	29802	58896
3360	29811	58886
3361	29819	58876
3362	29828	58868
3363	29836	58857
3364	29846	58849
3365	29854	58838
3366	29863	58831
3367	29872	58823
3368	29904	58859
3369	29918	58860
3370	29925	58848
3371	29934	58839
3372	29942	58829
3373	29951	58820
3374	29959	58809
3375	29967	58799
3376	29976	58789
3377	29984	58779
3378	29992	58768
3379	30000	58758
3380	30008	58748
3381	30016	58737
3382	30024	58727
3383	30032	58716
3384	30041	58706
3385	30049	58696
3386	30057	58686
3387	30066	58676
3388	30074	58667
3389	30082	58656
3390	30091	58648
3391	30102	58642
3392	30110	58633
3393	30119	58623
3394	30127	58613
3395	30135	58603
3396	30143	58592
3397	30149	58578
3398	30158	58568
3399	30166	58558
3400	30174	58548
3401	30182	58537
3402	30190	58527
3403	30199	58517
3404	30208	58509
3405	30216	58499
3406	30225	58490
3407	30233	58480
3408	30242	58471
3409	30251	58461
3410	30259	58451
3411	30266	58440
3412	30276	58432
3413	30284	58422
3414	30292	58411
3415	30300	58401
3416	30309	58391
3417	30317	58382
3418	30325	58372
3419	30334	58361
3420	30342	58352
3421	30350	58341
3422	30358	58331
3423	30367	58322
3424	30375	58312
3425	30384	58302
3426	30392	58293
3427	30400	58282
3428	30408	58271
3429	30417	58262
3430	30425	58253
3431	30434	58244
3432	30443	58234
3433	30451	58225
3434	30459	58215
3435	30469	58208
3436	30478	58198
3437	30486	58188
3438	30495	58180
3439	30503	58170
3440	30512	58160
3441	30520	58149
3442	30528	58140
3443	30537	58131
3444	30546	58121
3445	30555	58113
3446	30563	58102
3447	30571	58092
3448	30579	58081
3449	30587	58071
3450	30596	58063
3451	30607	58058
3452	30615	58048
3453	30623	58038
3454	30631	58027
3455	30640	58018
3456	30648	58007
3457	30656	57997
3458	30664	57986
3459	30672	57976
3460	30680	57966
3461	30689	57956
3462	30704	57960
3463	30712	57949
3464	30719	57937
3465	30728	57928
3466	30736	57917
3467	30744	57906
3468	30752	57896
3469	30760	57885
3470	30768	57875
3471	30776	57865
3472	30784	57854
3473	30791	57842
3474	30803	57838
3475	30812	57831
3476	30821	57822
3477	30829	57811
3478	30837	57801
3479	30845	57790
3480	30857	57788
3481	30866	57780
3482	30875	57770
3483	30885	57763
3484	30891	57750
3485	30899	57739
3486	30908	57729
3487	30916	57720
3488	30924	57710
3489	30932	57699
3490	30939	57687
3491	30948	57678
3492	30956	57668
3493	30964	57658
3494	30973	57648
3495	30981	57637
3496	30989	57627
3497	30998	57619
3498	31007	57609
3499	31015	57599
3500	31023	57590
3501	31032	57581
3502	31040	57571
3503	31049	57561
3504	31057	57552
3505	31066	57542
3506	31074	57531
3507	31081	57520
3508	31090	57512
3509	31099	57503
3510	31108	57494
3511	31118	57487
3512	31127	57479
3513	31136	57470
3514	31144	57460
3515	31153	57451
3516	31162	57442
3517	31171	57433
3518	31178	57422
3519	31188	57414
3520	31196	57405
3521	31204	57394
3522	31212	57384
3523	31221	57374
3524	31229	57364
3525	31238	57355
3526	31246	57345
3527	31257	57339
3528	31265	57330
3529	31273	57319
3530	31280	57308
3531	31289	57298
3532	31297	57288
3533	31306	57279
3534	31314	57270
3535	31323	57260
3536	31331	57250
3537	31339	57240
3538	31347	57230
3539	31356	57220
3540	31364	57211
3541	31373	57202
3542	31385	57198
3543	31393	57189
3544	31402	57180
3545	31411	57171
3546	31419	57160
3547	31428	57151
3548	31436	57142
3549	31445	57132
3550	31453	57122
3551	31461	57112
3552	31468	57101
3553	31477	57091
3554	31485	57080
3555	31495	57073
3556	31504	57065
3557	31512	57055
3558	31520	57045
3559	31531	57039
3560	31539	57029
3561	31547	57020
3562	31555	57009
3563	31564	57000
3564	31572	56990
3565	31581	56981
3566	31589	56970
3567	31598	56963
3568	31607	56953
3569	31617	56946
3570	31625	56936
3571	31633	56925
3572	31641	56915
3573	31649	56905
3574	31658	56896
3575	31666	56886
3576	31674	56875
3577	31683	56866
3578	31691	56857
3579	31699	56846
3580	31707	56836
3581	31716	56827
3582	31724	56817
3583	31733	56808
3584	31741	56799
3585	31750	56789
3586	31758	56780
3587	31767	56770
3588	31775	56759
3589	31784	56751
3590	31794	56744
3591	31802	56733
3592	31811	56725
3593	31819	56715
3594	31828	56707
3595	31836	56695
3596	31844	56686
3597	31852	56676
3598	31861	56667
3599	31870	56659
3600	31879	56649
3601	31887	56640
3602	31895	56630
3603	31903	56619
3604	31911	56609
3605	31919	56598
3606	31927	56588
3607	31935	56577
3608	31944	56568
3609	31952	56558
3610	31960	56548
3611	31968	56538
3612	31977	56529
3613	31985	56518
3614	31993	56508
3615	32001	56497
3616	32009	56487
3617	32017	56476
3618	32025	56466
3619	32033	56456
3620	32043	56449
3621	32051	56439
3622	32060	56431
3623	32068	56421
3624	32077	56411
3625	32090	56410
3626	32106	56414
3627	32114	56403
3628	32120	56390
3629	32128	56379
3630	32136	56370
3631	32144	56359
3632	32153	56350
3633	32161	56340
3634	32169	56329
3635	32177	56319
3636	32186	56310
3637	32194	56300
3638	32202	56289
3639	32209	56278
3640	32217	56268
3641	32226	56259
3642	32234	56249
3643	32242	56239
3644	32251	56229
3645	32259	56220
3646	32268	56211
3647	32276	56200
3648	32284	56190
3649	32293	56181
3650	32301	56172
3651	32310	56162
3652	32318	56152
3653	32326	56141
3654	32334	56131
3655	32342	56121
3656	32354	56118
3657	32363	56109
3658	32371	56099
3659	32379	56089
3660	32387	56079
3661	32396	56069
3662	32405	56061
3663	32413	56051
3664	32421	56040
3665	32429	56029
3666	32437	56020
3667	32445	56010
3668	32454	56000
3669	32462	55990
3670	32470	55980
3671	32478	55970
3672	32486	55960
3673	32494	55950
3674	32503	55940
3675	32511	55931
3676	32519	55921
3677	32528	55911
3678	32537	55903
3679	32545	55893
3680	32553	55883
3681	32562	55874
3682	32570	55864
3683	32578	55854
3684	32586	55844
3685	32595	55834
3686	32604	55826
3687	32613	55817
3688	32622	55809
3689	32630	55799
3690	32638	55789
3691	32646	55779
3692	32654	55768
3693	32663	55758
3694	32671	55748
3695	32679	55738
3696	32688	55730
3697	32696	55720
3698	32705	55710
3699	32713	55701
3700	32721	55690
3701	32729	55680
3702	32738	55672
3703	32747	55662
3704	32755	55653
3705	32763	55642
3706	32771	55633
3707	32779	55622
3708	32787	55612
3709	32795	55602
3710	32803	55592
3711	32812	55582
3712	32820	55573
3713	32828	55562
3714	32835	55551
3715	32843	55541
3716	32852	55532
3717	32860	55521
3718	32868	55511
3719	32877	55502
3720	32885	55492
3721	32895	55484
3722	32904	55476
3723	32913	55468
3724	32922	55459
3725	32930	55449
3726	32939	55441
3727	32948	55433
3728	32960	55428
3729	32969	55419
3730	32976	55408
3731	32986	55401
3732	32993	55390
3733	33002	55381
3734	33012	55374
3735	33021	55365
3736	33030	55356
3737	33039	55348
3738	33048	55339
3739	33056	55329
3740	33064	55320
3741	33073	55310
3742	33084	55305
3743	33093	55298
3744	33101	55287
3745	33111	55279
3746	33120	55270
3747	33127	55260
3748	33136	55251
3749	33145	55242
3750	33152	55231
3751	33161	55222
3752	33169	55211
3753	33177	55202
3754	33185	55191
3755	33194	55182
3756	33202	55171
3757	33210	55162
3758	33218	55152
3759	33227	55143
3760	33236	55135
3761	33246	55128
3762	33255	55118
3763	33263	55108
3764	33271	55099
3765	33280	55090
3766	33288	55080
3767	33296	55070
3768	33304	55059
3769	33312	55049
3770	33320	55038
3771	33327	55028
3772	33336	55018
3773	33345	55010
3774	33354	55001
3775	33362	54991
3776	33370	54981
3777	33378	54971
3778	33387	54962
3779	33395	54951
3780	33403	54941
3781	33411	54931
3782	33419	54921
3783	33427	54911
3784	33435	54901
3785	33443	54890
3786	33451	54880
3787	33459	54871
3788	33467	54860
3789	33476	54851
3790	33484	54841
3791	33492	54832
3792	33501	54822
3793	33509	54812
3794	33517	54802
3795	33525	54792
3796	33533	54781
3797	33541	54772
3798	33550	54763
3799	33558	54753
3800	33567	54744
3801	33578	54739
3802	33586	54729
3803	33595	54720
3804	33603	54710
3805	33611	54700
3806	33620	54691
3807	33628	54680
3808	33635	54670
3809	33644	54660
3810	33652	54650
3811	33661	54641
3812	33668	54631
3813	33676	54621
3814	33684	54611
3815	33693	54601
3816	33700	54590
3817	33709	54580
3818	33717	54570
3819	33726	54561
3820	33734	54552
3821	33742	54542
3822	33750	54531
3823	33758	54521
3824	33766	54511
3825	33775	54504
3826	33784	54495
3827	33794	54487
3828	33801	54476
3829	33809	54466
3830	33817	54456
3831	33826	54447
3832	33834	54436
3833	33843	54428
3834	33851	54417
3835	33860	54409
3836	33868	54399
3837	33876	54390
3838	33884	54379
3839	33893	54371
3840	33902	54361
3841	33910	54352
3842	33918	54341
3843	33926	54331
3844	33934	54322
3845	33942	54311
3846	33949	54300
3847	33958	54290
3848	33966	54280
3849	33977	54276
3850	33986	54266
3851	33995	54257
3852	34004	54250
3853	34012	54240
3854	34020	54230
3855	34028	54219
3856	34036	54209
3857	34045	54200
3858	34053	54190
3859	34061	54180
3860	34070	54172
3861	34080	54164
3862	34087	54154
3863	34095	54144
3864	34104	54134
3865	34112	54125
3866	34121	54116
3867	34129	54106
3868	34138	54096
3869	34146	54088
3870	34156	54080
3871	34165	54071
3872	34173	54061
3873	34180	54050
3874	34188	54040
3875	34197	54030
3876	34204	54019
3877	34212	54009
3878	34223	54003
3879	34230	53992
3880	34239	53984
3881	34247	53973
3882	34254	53962
3883	34261	53950
3884	34271	53943
3885	34280	53934
3886	34288	53924
3887	34299	53919
3888	34308	53911
3889	34317	53902
3890	34326	53893
3891	34333	53882
3892	34342	53873
3893	34349	53862
3894	34358	53853
3895	34365	53842
3896	34374	53833
3897	34382	53823
3898	34391	53814
3899	34399	53803
3900	34407	53794
3901	34416	53785
3902	34425	53777
3903	34433	53766
3904	34441	53756
3905	34449	53746
3906	34457	53736
3907	34465	53727
3908	34473	53716
3909	34481	53705
3910	34489	53697
3911	34497	53686
3912	34505	53675
3913	34513	53666
3914	34521	53656
3915	34529	53646
3916	34537	53636
3917	34546	53626
3918	34554	53616
3919	34562	53606
3920	34572	53600
3921	34581	53591
3922	34590	53582
3923	34597	53571
3924	34604	53560
3925	34612	53550
3926	34620	53540
3927	34629	53530
3928	34638	53521
3929	34645	53511
3930	34654	53501
3931	34662	53491
3932	34670	53481
3933	34678	53472
3934	34687	53463
3935	34695	53453
3936	34703	53444
3937	34712	53434
3938	34720	53425
3939	34728	53415
3940	34736	53405
3941	34744	53395
3942	34753	53385
3943	34761	53376
3944	34769	53366
3945	34777	53355
3946	34785	53345
3947	34793	53335
3948	34800	53324
3949	34809	53315
3950	34817	53305
3951	34825	53295
3952	34834	53286
3953	34841	53276
3954	34850	53266
3955	34858	53257
3956	34866	53246
3957	34874	53236
3958	34882	53227
3959	34891	53217
3960	34899	53208
3961	34908	53199
3962	34916	53190
3963	34924	53179
3964	34932	53170
3965	34940	53160
3966	34948	53150
3967	34956	53140
3968	34965	53130
3969	34973	53120
3970	34982	53111
3971	34989	53101
3972	34998	53091
3973	35006	53081
3974	35014	53072
3975	35022	53061
3976	35031	53053
3977	35039	53043
3978	35047	53034
3979	35056	53024
3980	35065	53016
3981	35073	53006
3982	35081	52997
3983	35091	52989
3984	35100	52981
3985	35108	52970
3986	35116	52960
3987	35124	52950
3988	35132	52940
3989	35141	52931
3990	35149	52922
3991	35158	52913
3992	35166	52903
3993	35174	52893
3994	35182	52883
3995	35190	52873
3996	35198	52864
3997	35206	52854
3998	35214	52844
3999	35223	52834
4000	35231	52825
4001	35239	52815
4002	35247	52804
4003	35254	52794
4004	35262	52783
4005	35270	52773
4006	35279	52764
4007	35287	52755
4008	35295	52745
4009	35303	52735
4010	35312	52725
4011	35320	52716
4012	35328	52707
4013	35337	52698
4014	35345	52687
4015	35353	52678
4016	35362	52669
4017	35370	52660
4018	35378	52650
4019	35387	52640
4020	35396	52632
4021	35404	52622
4022	35413	52614
4023	35422	52605
4024	35430	52595
4025	35438	52585
4026	35447	52576
4027	35455	52567
4028	35464	52558
4029	35472	52548
4030	35480	52538
4031	35488	52528
4032	35496	52518
4033	35504	52508
4034	35512	52498
4035	35521	52489
4036	35529	52479
4037	35537	52469
4038	35545	52460
4039	35554	52451
4040	35563	52442
4041	35571	52433
4042	35581	52425
4043	35589	52415
4044	35597	52406
4045	35606	52397
4046	35614	52387
4047	35623	52379
4048	35631	52369
4049	35639	52359
4050	35648	52350
4051	35656	52340
4052	35664	52330
4053	35672	52320
4054	35679	52310
4055	35687	52300
4056	35696	52291
4057	35704	52281
4058	35713	52272
4059	35721	52262
4060	35729	52252
4061	35737	52242
4062	35745	52232
4063	35753	52223
4064	35761	52213
4065	35769	52202
4066	35779	52195
4067	35787	52185
4068	35796	52176
4069	35804	52166
4070	35812	52157
4071	35820	52147
4072	35829	52138
4073	35837	52129
4074	35845	52119
4075	35854	52109
4076	35862	52099
4077	35869	52089
4078	35878	52080
4079	35886	52070
4080	35894	52061
4081	35902	52051
4082	35911	52042
4083	35919	52032
4084	35928	52023
4085	35936	52013
4086	35944	52003
4087	35952	51993
4088	35960	51984
4089	35969	51975
4090	35977	51965
4091	35985	51956
4092	35993	51946
4093	36002	51936
4094	36010	51927
4095	36018	51917
4096	36026	51906
4097	36034	51898
4098	36043	51889
4099	36052	51880
4100	36061	51872
4101	36070	51862
4102	36078	51854
4103	36088	51846
4104	36096	51836
4105	36104	51827
4106	36113	51817
4107	36120	51807
4108	36129	51797
4109	36137	51788
4110	36146	51779
4111	36155	51771
4112	36163	51761
4113	36174	51755
4114	36182	51745
4115	36190	51735
4116	36198	51725
4117	36206	51716
4118	36214	51706
4119	36223	51697
4120	36231	51687
4121	36240	51679
4122	36248	51669
4123	36256	51659
4124	36264	51649
4125	36273	51640
4126	36281	51630
4127	36289	51621
4128	36298	51612
4129	36306	51603
4130	36314	51593
4131	36323	51584
4132	36331	51574
4133	36340	51565
4134	36348	51556
4135	36358	51548
4136	36365	51537
4137	36374	51528
4138	36382	51518
4139	36390	51509
4140	36398	51499
4141	36407	51491
4142	36415	51481
4143	36424	51472
4144	36432	51462
4145	36440	51453
4146	36449	51444
4147	36458	51435
4148	36466	51425
4149	36475	51417
4150	36483	51407
4151	36491	51398
4152	36501	51389
4153	36509	51380
4154	36517	51371
4155	36526	51361
4156	36534	51351
4157	36542	51342
4158	36551	51333
4159	36559	51324
4160	36568	51315
4161	36577	51306
4162	36586	51297
4163	36593	51287
4164	36601	51277
4165	36609	51267
4166	36618	51258
4167	36626	51248
4168	36634	51239
4169	36642	51229
4170	36650	51219
4171	36659	51210
4172	36667	51200
4173	36676	51191
4174	36686	51185
4175	36694	51175
4176	36703	51167
4177	36711	51157
4178	36719	51147
4179	36727	51137
4180	36736	51128
4181	36744	51118
4182	36751	51108
4183	36759	51098
4184	36768	51088
4185	36775	51078
4186	36784	51069
4187	36792	51060
4188	36800	51050
4189	36808	51040
4190	36817	51030
4191	36825	51021
4192	36834	51013
4193	36842	51003
4194	36851	50994
4195	36859	50984
4196	36867	50974
4197	36875	50964
4198	36883	50954
4199	36891	50945
4200	36899	50935
4201	36908	50927
4202	36917	50918
4203	36925	50908
4204	36934	50899
4205	36942	50889
4206	36952	50883
4207	36960	50873
4208	36968	50863
4209	36976	50853
4210	36984	50843
4211	36992	50833
4212	37000	50824
4213	37008	50814
4214	37016	50804
4215	37025	50795
4216	37033	50786
4217	37042	50777
4218	37050	50767
4219	37058	50757
4220	37067	50748
4221	37074	50738
4222	37082	50728
4223	37090	50718
4224	37098	50708
4225	37107	50699
4226	37116	50691
4227	37124	50682
4228	37132	50672
4229	37140	50662
4230	37150	50654
4231	37158	50645
4232	37167	50636
4233	37175	50626
4234	37184	50617
4235	37191	50607
4236	37200	50598
4237	37208	50588
4238	37218	50581
4239	37226	50571
4240	37234	50561
4241	37242	50552
4242	37250	50542
4243	37259	50533
4244	37267	50524
4245	37275	50514
4246	37283	50504
4247	37291	50494
4248	37299	50485
4249	37308	50475
4250	37318	50469
4251	37326	50458
4252	37335	50450
4253	37343	50441
4254	37352	50432
4255	37361	50423
4256	37368	50413
4257	37377	50404
4258	37386	50395
4259	37393	50384
4260	37401	50375
4261	37409	50365
4262	37418	50356
4263	37426	50347
4264	37434	50336
4265	37442	50326
4266	37450	50317
4267	37459	50308
4268	37468	50300
4269	37476	50290
4270	37484	50280
4271	37492	50270
4272	37500	50261
4273	37509	50252
4274	37517	50243
4275	37525	50233
4276	37534	50224
4277	37541	50213
4278	37549	50203
4279	37558	50194
4280	37568	50187
4281	37576	50177
4282	37584	50167
4283	37591	50157
4284	37600	50148
4285	37607	50137
4286	37616	50128
4287	37624	50119
4288	37632	50109
4289	37640	50099
4290	37648	50089
4291	37656	50080
4292	37665	50071
4293	37673	50061
4294	37682	50053
4295	37690	50043
4296	37698	50033
4297	37707	50024
4298	37715	50015
4299	37723	50005
4300	37731	49995
4301	37739	49986
4302	37748	49976
4303	37756	49968
4304	37766	49960
4305	37774	49950
4306	37782	49941
4307	37790	49931
4308	37799	49922
4309	37806	49911
4310	37814	49901
4311	37822	49891
4312	37830	49882
4313	37838	49872
4314	37846	49862
4315	37854	49852
4316	37862	49842
4317	37870	49833
4318	37879	49824
4319	37887	49814
4320	37896	49806
4321	37904	49796
4322	37912	49787
4323	37920	49777
4324	37928	49767
4325	37936	49757
4326	37944	49747
4327	37952	49738
4328	37961	49729
4329	37969	49720
4330	37977	49709
4331	37985	49700
4332	37993	49690
4333	38002	49681
4334	38010	49672
4335	38018	49662
4336	38027	49654
4337	38036	49645
4338	38044	49636
4339	38053	49627
4340	38061	49617
4341	38069	49608
4342	38077	49598
4343	38085	49587
4344	38093	49578
4345	38101	49568
4346	38110	49559
4347	38117	49549
4348	38125	49539
4349	38133	49529
4350	38141	49520
4351	38149	49510
4352	38158	49501
4353	38197	49532
4354	38204	49520
4355	38212	49511
4356	38220	49501
4357	38228	49491
4358	38235	49481
4359	38243	49471
4360	38252	49462
4361	38260	49452
4362	38268	49443
4363	38277	49435
4364	38286	49425
4365	38294	49416
4366	38303	49407
4367	38311	49397
4368	38319	49387
4369	38327	49378
4370	38335	49368
4371	38344	49359
4372	38351	49349
4373	38359	49339
4374	38368	49330
4375	38375	49320
4376	38384	49310
4377	38392	49301
4378	38400	49292
4379	38409	49283
4380	38417	49273
4381	38426	49264
4382	38434	49255
4383	38443	49246
4384	38450	49236
4385	38459	49227
4386	38467	49218
4387	38476	49208
4388	38484	49199
4389	38492	49189
4390	38500	49180
4391	38508	49170
4392	38517	49161
4393	38525	49151
4394	38533	49142
4395	38541	49132
4396	38549	49122
4397	38558	49113
4398	38566	49104
4399	38574	49095
4400	38582	49085
4401	38593	49078
4402	38601	49068
4403	38609	49059
4404	38616	49049
4405	38625	49039
4406	38632	49029
4407	38640	49019
4408	38648	49010
4409	38656	48999
4410	38664	48990
4411	38672	48980
4412	38680	48970
4413	38688	48960
4414	38696	48951
4415	38704	48941
4416	38713	48932
4417	38720	48922
4418	38728	48912
4419	38737	48903
4420	38745	48894
4421	38754	48885
4422	38761	48874
4423	38770	48865
4424	38777	48855
4425	38786	48846
4426	38794	48837
4427	38802	48827
4428	38810	48817
4429	38818	48808
4430	38827	48799
4431	38835	48789
4432	38842	48779
4433	38852	48771
4434	38860	48762
4435	38869	48753
4436	38877	48743
4437	38886	48734
4438	38894	48725
4439	38902	48715
4440	38910	48706
4441	38918	48696
4442	38926	48686
4443	38934	48677
4444	38943	48668
4445	38951	48659
4446	38960	48649
4447	38968	48640
4448	38976	48630
4449	38984	48620
4450	38992	48611
4451	39001	48602
4452	39009	48592
4453	39017	48583
4454	39025	48574
4455	39033	48564
4456	39042	48555
4457	39050	48545
4458	39058	48535
4459	39066	48526
4460	39074	48517
4461	39082	48507
4462	39091	48498
4463	39099	48489
4464	39107	48479
4465	39117	48472
4466	39125	48462
4467	39133	48452
4468	39142	48443
4469	39151	48435
4470	39159	48425
4471	39167	48416
4472	39175	48406
4473	39183	48397
4474	39192	48387
4475	39200	48379
4476	39208	48369
4477	39216	48359
4478	39224	48349
4479	39236	48344
4480	39244	48335
4481	39254	48327
4482	39263	48319
4483	39272	48310
4484	39280	48301
4485	39288	48291
4486	39298	48284
4487	39307	48275
4488	39316	48267
4489	39324	48257
4490	39332	48248
4491	39341	48239
4492	39349	48229
4493	39357	48220
4494	39366	48211
4495	39373	48201
4496	39384	48194
4497	39392	48185
4498	39400	48175
4499	39408	48166
4500	39417	48157
4501	39425	48147
4502	39433	48138
4503	39441	48128
4504	39450	48119
4505	39458	48110
4506	39466	48100
4507	39474	48091
4508	39483	48082
4509	39492	48073
4510	39500	48064
4511	39508	48055
4512	39517	48046
4513	39526	48037
4514	39535	48028
4515	39543	48019
4516	39551	48010
4517	39560	48001
4518	39568	47991
4519	39575	47981
4520	39583	47971
4521	39591	47961
4522	39599	47952
4523	39608	47943
4524	39617	47934
4525	39625	47925
4526	39634	47916
4527	39641	47906
4528	39651	47898
4529	39658	47888
4530	39666	47878
4531	39674	47868
4532	39683	47859
4533	39690	47849
4534	39698	47839
4535	39706	47829
4536	39714	47819
4537	39722	47810
4538	39731	47801
4539	39739	47792
4540	39748	47783
4541	39755	47773
4542	39764	47764
4543	39772	47754
4544	39780	47745
4545	39789	47736
4546	39797	47727
4547	39806	47718
4548	39814	47709
4549	39822	47699
4550	39830	47690
4551	39838	47680
4552	39847	47671
4553	39854	47661
4554	39863	47651
4555	39871	47642
4556	39879	47632
4557	39887	47623
4558	39895	47613
4559	39902	47603
4560	39910	47593
4561	39918	47583
4562	39927	47574
4563	39935	47565
4564	39943	47555
4565	39951	47546
4566	39960	47537
4567	39968	47528
4568	39976	47518
4569	39985	47509
4570	39992	47499
4571	40000	47490
4572	40008	47480
4573	40017	47471
4574	40025	47462
4575	40034	47454
4576	40043	47444
4577	40051	47435
4578	40059	47425
4579	40067	47416
4580	40075	47406
4581	40082	47396
4582	40091	47386
4583	40098	47376
4584	40107	47367
4585	40115	47358
4586	40123	47348
4587	40131	47339
4588	40140	47330
4589	40148	47320
4590	40156	47310
4591	40164	47301
4592	40172	47291
4593	40180	47282
4594	40188	47272
4595	40196	47263
4596	40204	47253
4597	40212	47243
4598	40221	47235
4599	40229	47225
4600	40238	47217
4601	40247	47208
4602	40255	47199
4603	40263	47189
4604	40271	47180
4605	40279	47170
4606	40288	47161
4607	40296	47152
4608	40304	47142
4609	40312	47133
4610	40320	47124
4611	40328	47114
4612	40337	47105
4613	40344	47095
4614	40353	47086
4615	40361	47076
4616	40370	47067
4617	40378	47058
4618	40386	47048
4619	40394	47039
4620	40402	47029
4621	40410	47020
4622	40418	47010
4623	40426	47001
4624	40434	46991
4625	40443	46982
4626	40451	46973
4627	40460	46964
4628	40468	46955
4629	40476	46945
4630	40484	46936
4631	40492	46926
4632	40501	46917
4633	40509	46908
4634	40516	46898
4635	40525	46889
4636	40533	46879
4637	40541	46870
4638	40550	46861
4639	40557	46851
4640	40566	46841
4641	40574	46833
4642	40582	46823
4643	40591	46814
4644	40598	46804
4645	40606	46794
4646	40614	46784
4647	40622	46775
4648	40630	46766
4649	40639	46757
4650	40647	46747
4651	40655	46738
4652	40664	46729
4653	40672	46720
4654	40680	46710
4655	40688	46701
4656	40696	46691
4657	40705	46683
4658	40713	46673
4659	40722	46664
4660	40729	46654
4661	40737	46645
4662	40745	46635
4663	40755	46628
4664	40763	46618
4665	40771	46608
4666	40780	46599
4667	40787	46589
4668	40795	46579
4669	40804	46571
4670	40812	46561
4671	40821	46552
4672	40829	46544
4673	40838	46535
4674	40847	46526
4675	40855	46517
4676	40863	46507
4677	40872	46498
4678	40880	46489
4679	40887	46479
4680	40895	46469
4681	40904	46460
4682	40912	46451
4683	40921	46442
4684	40930	46434
4685	40938	46424
4686	40945	46414
4687	40955	46406
4688	40963	46397
4689	40971	46387
4690	40979	46378
4691	40988	46369
4692	40995	46359
4693	41003	46350
4694	41012	46341
4695	41021	46332
4696	41029	46322
4697	41037	46313
4698	41045	46303
4699	41053	46294
4700	41061	46284
4701	41070	46276
4702	41078	46266
4703	41087	46257
4704	41095	46248
4705	41103	46239
4706	41111	46229
4707	41118	46219
4708	41126	46209
4709	41134	46200
4710	41142	46190
4711	41151	46181
4712	41158	46171
4713	41166	46161
4714	41173	46151
4715	41182	46142
4716	41190	46132
4717	41198	46123
4718	41207	46114
4719	41215	46105
4720	41224	46096
4721	41232	46087
4722	41240	46078
4723	41249	46069
4724	41257	46059
4725	41265	46050
4726	41274	46041
4727	41284	46035
4728	41292	46025
4729	41300	46016
4730	41308	46005
4731	41316	45997
4732	41325	45987
4733	41334	45979
4734	41341	45969
4735	41349	45959
4736	41358	45950
4737	41366	45940
4738	41374	45931
4739	41382	45922
4740	41391	45913
4741	41399	45904
4742	41407	45895
4743	41416	45886
4744	41424	45876
4745	41433	45867
4746	41441	45858
4747	41448	45848
4748	41457	45839
4749	41465	45830
4750	41473	45820
4751	41482	45812
4752	41490	45802
4753	41499	45794
4754	41507	45784
4755	41515	45775
4756	41523	45765
4757	41533	45758
4758	41541	45749
4759	41549	45739
4760	41557	45729
4761	41565	45720
4762	41573	45710
4763	41581	45701
4764	41589	45691
4765	41597	45682
4766	41605	45672
4767	41613	45663
4768	41621	45653
4769	41629	45644
4770	41637	45634
4771	41645	45624
4772	41653	45615
4773	41662	45606
4774	41670	45597
4775	41678	45588
4776	41686	45578
4777	41694	45569
4778	41703	45560
4779	41711	45551
