iter	Logloss
5120	0.02176134016
5121	0.02175416546
5122	0.02174862285
5123	0.02174589562
5124	0.02173519296
5125	0.0217289387
5126	0.02172480765
5127	0.02172063553
5128	0.02171535047
5129	0.02171090952
5130	0.02170993981
5131	0.02170664657
5132	0.02170133459
5133	0.0216947412
5134	0.02168808095
5135	0.02168015201
5136	0.02166407166
5137	0.02165443441
5138	0.02164521747
5139	0.02163381077
5140	0.02162070745
5141	0.02161103054
5142	0.02160775137
5143	0.02160291349
5144	0.02159729048
5145	0.02159358711
5146	0.0215871944
5147	0.02158079299
5148	0.0215744634
5149	0.02156723945
5150	0.02156636459
5151	0.02155791296
5152	0.02155220363
5153	0.02154545549
5154	0.02153933033
5155	0.0215336483
5156	0.02152936339
5157	0.02152067511
5158	0.02151667613
5159	0.02151255611
5160	0.0215069043
5161	0.02149873109
5162	0.02149250654
5163	0.02148128203
5164	0.02147535164
5165	0.02147101533
5166	0.02146805848
5167	0.02146190845
5168	0.02145422236
5169	0.02144316272
5170	0.02143372308
5171	0.02142407648
5172	0.02141522906
5173	0.02141170897
5174	0.02140668833
5175	0.02140048727
5176	0.02139432262
5177	0.021387559
5178	0.02138189611
5179	0.02136963956
5180	0.02136280572
5181	0.02135842071
5182	0.02134876832
5183	0.02134556937
5184	0.0213390067
5185	0.02133427094
5186	0.02133096665
5187	0.02132263168
5188	0.02131236104
5189	0.02130624084
5190	0.02129758859
5191	0.02129711328
5192	0.02128935689
5193	0.02128386477
5194	0.02128035847
5195	0.02126698051
5196	0.02126414468
5197	0.02125734241
5198	0.0212527509
5199	0.02124429185
5200	0.02123767541
5201	0.02123018256
5202	0.02122240936
5203	0.02122077563
5204	0.02121621304
5205	0.02120712478
5206	0.02120613089
5207	0.02120351217
5208	0.02119659098
5209	0.02119133937
5210	0.02118408244
5211	0.02118339665
5212	0.0211764036
5213	0.0211721581
5214	0.0211646081
5215	0.02116059083
5216	0.02115368524
5217	0.02114815314
5218	0.02114781176
5219	0.02114190196
5220	0.02113502745
5221	0.02112829442
5222	0.02112042499
5223	0.02110525495
5224	0.02109236518
5225	0.02108737266
5226	0.02108456893
5227	0.0210803607
5228	0.0210775782
5229	0.02107116414
5230	0.02106390008
5231	0.0210601244
5232	0.02105384632
5233	0.02105188185
5234	0.02104713173
5235	0.02104355717
5236	0.02103948278
5237	0.02103381809
5238	0.02102596682
5239	0.02102274403
5240	0.02101618556
5241	0.02101282198
5242	0.02100604302
5243	0.02099949516
5244	0.02099287035
5245	0.02098862604
5246	0.02098660298
5247	0.02097886164
5248	0.02097015912
5249	0.02096107477
5250	0.02095396832
5251	0.02094442378
5252	0.0209438548
5253	0.02093941213
5254	0.02093596144
5255	0.02093366731
5256	0.02092673341
5257	0.02092513163
5258	0.02091661863
5259	0.02091249415
5260	0.02090994291
5261	0.02090099955
5262	0.02089118179
5263	0.02088610081
5264	0.02088069874
5265	0.02086771828
5266	0.0208612347
5267	0.02085614645
5268	0.02085189261
5269	0.02084833268
5270	0.02084053951
5271	0.02082837832
5272	0.02082535127
5273	0.02081733074
5274	0.02081144474
5275	0.02080593438
5276	0.02080210247
5277	0.02079156732
5278	0.0207832048
5279	0.02078004914
5280	0.02077667087
5281	0.02077255478
5282	0.02076653588
5283	0.0207633118
5284	0.02075640222
5285	0.0207478233
5286	0.02074016737
5287	0.02073432338
5288	0.02072927015
5289	0.02072063703
5290	0.02071504941
5291	0.02071108946
5292	0.02070572185
5293	0.02070428548
5294	0.02069986378
5295	0.02069669199
5296	0.0206816712
5297	0.02067768995
5298	0.02067119574
5299	0.0206671582
5300	0.0206639729
5301	0.02065235471
5302	0.0206483621
5303	0.02063579387
5304	0.02063365372
5305	0.02063002491
5306	0.02062674172
5307	0.02061955058
5308	0.02061187441
5309	0.02060676467
5310	0.02060092503
5311	0.02059554509
5312	0.02059026954
5313	0.0205849519
5314	0.02057395316
5315	0.02056816622
5316	0.02056167556
5317	0.02055642446
5318	0.02055110187
5319	0.02054466145
5320	0.02053818438
5321	0.0205341095
5322	0.02052945631
5323	0.02052739881
5324	0.02052562137
5325	0.02052196158
5326	0.02051738702
5327	0.02051263679
5328	0.02050273754
5329	0.02049912831
5330	0.02049368909
5331	0.02048668184
5332	0.02048193618
5333	0.0204703734
5334	0.02046282448
5335	0.02045582509
5336	0.02045069534
5337	0.02044080429
5338	0.02043255318
5339	0.02042978188
5340	0.02042594194
5341	0.02041850582
5342	0.02041383078
5343	0.02040381795
5344	0.02039672018
5345	0.02039255562
5346	0.02038580403
5347	0.02037909751
5348	0.02037031825
5349	0.0203660351
5350	0.02036069097
5351	0.02035465895
5352	0.02034873032
5353	0.02034523906
5354	0.02033744405
5355	0.02033028196
5356	0.02032867536
5357	0.02032331928
5358	0.0203165643
5359	0.02031120694
5360	0.02029972609
5361	0.02029530057
5362	0.02029156863
5363	0.02028648606
5364	0.02028030331
5365	0.02027614685
5366	0.02027051793
5367	0.02026442125
5368	0.02026141317
5369	0.02025626286
5370	0.02024540243
5371	0.02023731598
5372	0.0202318538
5373	0.02022521703
5374	0.02022316729
5375	0.02021830055
5376	0.0202149185
5377	0.02020688528
5378	0.02020328784
5379	0.02019998907
5380	0.02019573201
5381	0.02019366978
5382	0.02018741733
5383	0.02017910904
5384	0.02017214584
5385	0.0201634737
5386	0.02015659215
5387	0.02015110802
5388	0.02013801614
5389	0.02013006464
5390	0.02012334537
5391	0.02011933687
5392	0.02011634498
5393	0.020115045
5394	0.02011240733
5395	0.02010676522
5396	0.02009328089
5397	0.02008231107
5398	0.02007856009
5399	0.02007458825
5400	0.02006436178
5401	0.0200592732
5402	0.02004994403
5403	0.02004191781
5404	0.02003391526
5405	0.0200243325
5406	0.02002253947
5407	0.02002009585
5408	0.02000935609
5409	0.02000756159
5410	0.01999208577
5411	0.01998252289
5412	0.01997632858
5413	0.01996479741
5414	0.01996037101
5415	0.01995451938
5416	0.01995172988
5417	0.01994565981
5418	0.0199387447
5419	0.0199368898
5420	0.01993113982
5421	0.01992439249
5422	0.01991661523
5423	0.01991019548
5424	0.01990655515
5425	0.0199014603
5426	0.01989649351
5427	0.01989241642
5428	0.01988990768
5429	0.01988479328
5430	0.01987951191
5431	0.0198736899
5432	0.01986879498
5433	0.01986756605
5434	0.01986201785
5435	0.01985748771
5436	0.01985137354
5437	0.01984845257
5438	0.01984512453
5439	0.01983621388
5440	0.01983072911
5441	0.01982725579
5442	0.01982219673
5443	0.01981522157
5444	0.01980891735
5445	0.01980787712
5446	0.01980693102
5447	0.01980334204
5448	0.01979444323
5449	0.01978595346
5450	0.01977933012
5451	0.01977538398
5452	0.01976893114
5453	0.0197665208
5454	0.01975746258
5455	0.01975274684
5456	0.01974577368
5457	0.0197409293
5458	0.01973632026
5459	0.01973413391
5460	0.01972951691
5461	0.01972433044
5462	0.01971634162
5463	0.01971042184
5464	0.01970532856
5465	0.01970383405
5466	0.01970031647
5467	0.01968799262
5468	0.01968088539
5469	0.01967379759
5470	0.01966561449
5471	0.01966109494
5472	0.01965823782
5473	0.01965202504
5474	0.01964741672
5475	0.01964340608
5476	0.01963503216
5477	0.01963161932
5478	0.01962716035
5479	0.01962047478
5480	0.01961428675
5481	0.01960688683
5482	0.01960065019
5483	0.01959530526
5484	0.01958531165
5485	0.01958232302
5486	0.01957928037
5487	0.01957339521
5488	0.01956877407
5489	0.01956690767
5490	0.01956623042
5491	0.01955792683
5492	0.01955035352
5493	0.01954666358
5494	0.01954393283
5495	0.01953250814
5496	0.0195297196
5497	0.01952108284
5498	0.01951415745
5499	0.01951013463
5500	0.01950500698
5501	0.01950094977
5502	0.01949426256
5503	0.01949064645
5504	0.01948662041
5505	0.01948076016
5506	0.01947670239
5507	0.01946979353
5508	0.01946260104
5509	0.01945701486
5510	0.01945394571
5511	0.01944987948
5512	0.01944341773
5513	0.01943585523
5514	0.01942986318
5515	0.01942287679
5516	0.01942013743
5517	0.01941722437
5518	0.0194169355
5519	0.01940648201
5520	0.01940463618
5521	0.01939757272
5522	0.01939180109
5523	0.01938362848
5524	0.01937400704
5525	0.01937179654
5526	0.01936982083
5527	0.01936425704
5528	0.01935860125
5529	0.01935043097
5530	0.01934659304
5531	0.01934470185
5532	0.01934079762
5533	0.01933934245
5534	0.01933912844
5535	0.01933065492
5536	0.01932233081
5537	0.01931343544
5538	0.01930913321
5539	0.0193026417
5540	0.01929240208
5541	0.01928847421
5542	0.01928424546
5543	0.01927914294
5544	0.01927331186
5545	0.01926869946
5546	0.01926183845
5547	0.01925793078
5548	0.01925385728
5549	0.01924639885
5550	0.01924203994
5551	0.01923725593
5552	0.01923387502
5553	0.01922830713
5554	0.01922210257
5555	0.01921434558
5556	0.01920714058
5557	0.01920076737
5558	0.01919515188
5559	0.01918686994
5560	0.019181061
5561	0.01917381735
5562	0.01916901475
5563	0.01916358617
5564	0.01915993483
5565	0.0191472611
5566	0.01914598274
5567	0.01914421331
5568	0.01914383993
5569	0.01913687525
5570	0.01912653783
5571	0.01912107558
5572	0.01911759328
5573	0.01911480586
5574	0.01910991303
5575	0.01910107016
5576	0.01909860765
5577	0.01909380456
5578	0.01909035861
5579	0.01908477275
5580	0.01908042385
5581	0.01907799186
5582	0.01906843207
5583	0.01906223714
5584	0.01905643166
5585	0.01904392567
5586	0.01903764486
5587	0.01902762125
5588	0.01902241899
5589	0.0190150725
5590	0.01901261418
5591	0.01900706659
5592	0.01900475307
5593	0.01899700612
5594	0.01898919306
5595	0.01898363501
5596	0.01897895886
5597	0.01897600156
5598	0.01897370355
5599	0.01896842669
5600	0.01896599433
5601	0.01895543808
5602	0.01894725516
5603	0.01894054945
5604	0.01893260827
5605	0.01892148057
5606	0.01891673446
5607	0.01891453889
5608	0.0189104815
5609	0.01890383145
5610	0.01889885725
5611	0.01889460564
5612	0.01888851494
5613	0.01888350064
5614	0.01887617494
5615	0.01886934117
5616	0.01886801949
5617	0.01886316019
5618	0.01885855887
5619	0.01885224365
5620	0.01884860242
5621	0.0188443353
5622	0.01884028368
5623	0.01883106565
5624	0.01882704739
5625	0.01882370227
5626	0.01882024308
5627	0.01881629541
5628	0.01881199804
5629	0.0188075826
5630	0.01879992592
5631	0.01879777177
5632	0.01879301577
5633	0.01878790146
5634	0.01878506005
5635	0.0187844739
5636	0.01877868624
5637	0.01877651795
5638	0.01877099728
5639	0.01876364935
5640	0.01875367175
5641	0.01874394472
5642	0.01874028607
5643	0.01873691245
5644	0.01873105376
5645	0.01872461082
5646	0.01872198441
5647	0.01871690397
5648	0.01871332551
5649	0.01870733889
5650	0.01869819418
5651	0.01869200543
5652	0.0186868423
5653	0.01868388983
5654	0.01868048936
5655	0.01867842083
5656	0.01867313062
5657	0.01866870315
5658	0.0186648731
5659	0.01865924795
5660	0.01865401385
5661	0.01864914198
5662	0.01864432255
5663	0.01863851254
5664	0.01863413104
5665	0.01862990873
5666	0.01862618889
5667	0.01862202644
5668	0.01861625167
5669	0.01860621027
5670	0.01859387986
5671	0.01858878595
5672	0.01858067479
5673	0.01857734568
5674	0.01857206745
5675	0.01856697673
5676	0.01855654228
5677	0.01855234288
5678	0.01854785485
5679	0.01854091854
5680	0.01853391666
5681	0.01852456116
5682	0.01851998915
5683	0.01851680401
5684	0.01851421847
5685	0.01851218133
5686	0.01850563804
5687	0.01849801448
5688	0.01849224372
5689	0.0184851628
5690	0.01848232892
5691	0.018478629
5692	0.01847467806
5693	0.01846968487
5694	0.01846415387
5695	0.01846077453
5696	0.01845076353
5697	0.01844790062
5698	0.0184459961
5699	0.01844262258
5700	0.01843913273
5701	0.01843555066
5702	0.01843166102
5703	0.0184240446
5704	0.01841578408
5705	0.01841257044
5706	0.0184068567
5707	0.0183996858
5708	0.01839248483
5709	0.01838738811
5710	0.01838466573
5711	0.01837876413
5712	0.0183721014
5713	0.01836579656
5714	0.0183622413
5715	0.01836129969
5716	0.01835556977
5717	0.01834861908
5718	0.0183444834
5719	0.01833562301
5720	0.01833263607
5721	0.01832801768
5722	0.01832539853
5723	0.01832424113
5724	0.01832101564
5725	0.01831817803
5726	0.01831497963
5727	0.01831304701
5728	0.01830807005
5729	0.01830205656
5730	0.01829917985
5731	0.01829422949
5732	0.01829024483
5733	0.01828177531
5734	0.01827771367
5735	0.01827166166
5736	0.01826813902
5737	0.01826164928
5738	0.01825518021
5739	0.01825242446
5740	0.01825087576
5741	0.01824626086
5742	0.01824150357
5743	0.01823828828
5744	0.01823417736
5745	0.01822622134
5746	0.01822286038
5747	0.0182176406
5748	0.01821509054
5749	0.01821189954
5750	0.01820830456
5751	0.01820434729
5752	0.01819858322
5753	0.01819293653
5754	0.01819091311
5755	0.01818040505
5756	0.01817782103
5757	0.01816961514
5758	0.01816572046
5759	0.01816230472
5760	0.01815765934
5761	0.01815638598
5762	0.01815568431
5763	0.01815336345
5764	0.01814885904
5765	0.01814465077
5766	0.01813952414
5767	0.01813519968
5768	0.01813210749
5769	0.0181299498
5770	0.01812354253
5771	0.01811947843
5772	0.01811831205
5773	0.01811348476
5774	0.0181059352
5775	0.01810312059
5776	0.01809490635
5777	0.0180900564
5778	0.01808656433
5779	0.01808627546
5780	0.0180830004
5781	0.01807848227
5782	0.018072988
5783	0.01806981808
5784	0.01806400642
5785	0.01805894792
5786	0.01805292802
5787	0.01804526118
5788	0.01803992286
5789	0.01803503288
5790	0.01803076756
5791	0.01802542079
5792	0.01802037055
5793	0.01801536802
5794	0.01801405959
5795	0.01801063715
5796	0.01800843097
5797	0.01800451348
5798	0.01799828857
5799	0.01799534474
5800	0.01799079656
5801	0.01798572079
5802	0.01797832233
5803	0.01797338352
5804	0.01796947766
5805	0.01796592395
5806	0.01796423483
5807	0.01796134646
5808	0.01795630475
5809	0.01794703363
5810	0.01794369723
5811	0.01793785604
5812	0.01793547014
5813	0.01792768597
5814	0.01792038484
5815	0.01791449966
5816	0.01791157689
5817	0.01790819141
5818	0.01790309609
5819	0.0178988491
5820	0.01789499804
5821	0.01789143248
5822	0.01788289011
5823	0.01787672684
5824	0.0178719161
5825	0.01786816042
5826	0.01786255514
5827	0.01785411705
5828	0.01784873852
5829	0.01784344545
5830	0.01783987399
5831	0.01783937026
5832	0.01783502252
5833	0.01782595326
5834	0.01782092315
5835	0.0178190981
5836	0.01781314934
5837	0.0178123674
5838	0.01780622219
5839	0.01780369036
5840	0.01779866605
5841	0.0177950277
5842	0.01779185564
5843	0.01778989632
5844	0.01778584355
5845	0.01778348009
5846	0.01778026428
5847	0.01777659558
5848	0.01777062123
5849	0.01776658915
5850	0.01776479093
5851	0.01776217202
5852	0.01775384056
5853	0.01775020593
5854	0.01774646716
5855	0.01774147679
5856	0.01773780002
5857	0.01773490041
5858	0.01772702803
5859	0.01772191216
5860	0.01771802528
5861	0.01771425248
5862	0.01771307127
5863	0.01771211852
5864	0.01771056936
5865	0.01770123454
5866	0.01769607349
5867	0.01769032165
5868	0.01767972059
5869	0.01767382302
5870	0.01766981595
5871	0.01766832272
5872	0.01766334026
5873	0.01765875753
5874	0.01765474
5875	0.01765334936
5876	0.01764576146
5877	0.01764235228
5878	0.01763751348
5879	0.01763321747
5880	0.01762774829
5881	0.01762484656
5882	0.0176173796
5883	0.01761257495
5884	0.0176051572
5885	0.01760345294
5886	0.01760081505
5887	0.01759594799
5888	0.01759394727
5889	0.017591891
5890	0.01759082278
5891	0.01758979687
5892	0.01758804329
5893	0.01758362698
5894	0.01758141215
5895	0.01757652343
5896	0.01757106262
5897	0.01756531698
5898	0.01756134928
5899	0.01755654678
5900	0.01755124611
5901	0.01754768399
5902	0.01754403357
5903	0.01754155645
5904	0.01753724357
5905	0.01753322165
5906	0.01752886074
5907	0.01752401814
5908	0.01751677389
5909	0.01751267915
5910	0.01750968098
5911	0.01750712271
5912	0.01750252702
5913	0.01749971474
5914	0.01749690699
5915	0.01749393349
5916	0.01748824632
5917	0.01748696374
5918	0.01748442422
5919	0.01747896813
5920	0.0174744747
5921	0.01746935176
5922	0.01746593646
5923	0.01746186283
5924	0.01745670028
5925	0.01744911928
5926	0.01744537593
5927	0.0174382371
5928	0.01743791117
5929	0.01743646203
5930	0.01743247476
5931	0.0174278124
5932	0.01742348233
5933	0.01741755959
5934	0.01741448928
5935	0.01741080368
5936	0.01740828063
5937	0.01740558945
5938	0.01740278878
5939	0.01740045839
5940	0.01739640627
5941	0.01739218541
5942	0.01738475518
5943	0.01738096179
5944	0.01737452509
5945	0.01736991627
5946	0.01736628325
5947	0.0173621115
5948	0.01735590847
5949	0.01735162918
5950	0.0173509191
5951	0.01734621813
5952	0.01734199321
5953	0.01733491551
5954	0.01732999845
5955	0.01732797479
5956	0.01732511506
5957	0.01732360275
5958	0.01731894544
5959	0.01731596385
5960	0.01731022236
5961	0.01730627071
5962	0.01730235894
5963	0.01729826894
5964	0.01729130631
5965	0.01728954633
5966	0.01728442083
5967	0.01727847456
5968	0.01727469268
5969	0.0172683819
5970	0.01726245615
5971	0.01725945169
5972	0.01725404638
5973	0.01725098721
5974	0.01724769784
5975	0.01724261647
5976	0.01723816546
5977	0.01723331625
5978	0.01722870206
5979	0.01722597896
5980	0.0172201235
5981	0.01721684773
5982	0.01721494155
5983	0.01721106924
5984	0.01720487559
5985	0.01720016454
5986	0.0171983909
5987	0.01719365472
5988	0.01719186296
5989	0.01718736675
5990	0.0171828762
5991	0.01717615728
5992	0.01717109669
5993	0.01716443409
5994	0.01716065147
5995	0.01715316201
5996	0.01714854359
5997	0.01714653717
5998	0.01714334687
5999	0.01714049557
6000	0.01713656231
6001	0.01713023188
6002	0.01712782787
6003	0.01712380113
6004	0.01711862661
6005	0.01711089367
6006	0.01710746346
6007	0.01710103898
6008	0.01709477761
6009	0.01709086751
6010	0.0170884922
6011	0.01708690778
6012	0.0170812758
6013	0.01707195552
6014	0.0170689953
6015	0.01706478885
6016	0.01706007972
6017	0.01705643731
6018	0.01705365763
6019	0.01705237476
6020	0.01704598718
6021	0.01704420853
6022	0.0170397251
6023	0.01703445181
6024	0.01702952621
6025	0.01702576181
6026	0.01702450878
6027	0.01702394787
6028	0.01702062968
6029	0.01701413576
6030	0.01700965874
6031	0.01700667262
6032	0.01700087128
6033	0.01699697643
6034	0.01699391199
6035	0.01698725127
6036	0.01698384776
6037	0.01698185576
6038	0.01697709354
6039	0.01697212564
6040	0.01696916526
6041	0.01696150878
6042	0.01696006027
6043	0.0169588915
6044	0.01695588201
6045	0.01695388588
6046	0.01695248907
6047	0.01695012553
6048	0.01694196032
6049	0.01693935355
6050	0.01693384748
6051	0.01693092153
6052	0.01692758021
6053	0.01692371715
6054	0.01692270552
6055	0.01691991033
6056	0.01691504685
6057	0.01691123078
6058	0.01690587139
6059	0.0169045506
6060	0.01690193123
6061	0.01689797331
6062	0.01689474127
6063	0.01689222723
6064	0.01688962407
6065	0.01688133976
6066	0.01687913266
6067	0.0168748347
6068	0.01687111616
6069	0.01686838255
6070	0.01686319473
6071	0.01686075233
6072	0.01685803179
6073	0.01685260491
6074	0.01684945132
6075	0.01684227635
6076	0.01684043082
6077	0.01683202226
6078	0.0168257735
6079	0.016821534
6080	0.01682007224
6081	0.01681629639
6082	0.01681200241
6083	0.01680655051
6084	0.01680075776
6085	0.01679798985
6086	0.0167953825
6087	0.01679227009
6088	0.0167862145
6089	0.01678176424
6090	0.01677605484
6091	0.01677336788
6092	0.01677025962
6093	0.01676630271
6094	0.01676384725
6095	0.01675694967
6096	0.01675600767
6097	0.01675551242
6098	0.01674899438
6099	0.01673844116
6100	0.01673188844
6101	0.01673023623
6102	0.01672714558
6103	0.01672681541
6104	0.01672324152
6105	0.01672078556
6106	0.01671748324
6107	0.016714941
6108	0.0167140628
6109	0.01671336637
6110	0.01670385752
6111	0.01670034411
6112	0.01669739202
6113	0.01669220007
6114	0.01668655901
6115	0.01668285663
6116	0.01667942969
6117	0.01667713826
6118	0.01666928849
6119	0.01666571514
6120	0.01666046894
6121	0.0166573067
6122	0.01665082057
6123	0.01664871499
6124	0.01664607123
6125	0.01664069784
6126	0.01663655881
6127	0.01663634761
6128	0.01663172906
6129	0.01663000032
6130	0.01662583681
6131	0.01662186419
6132	0.01661611052
6133	0.01661286506
6134	0.01661158537
6135	0.0166086165
6136	0.01660547427
6137	0.01660278094
6138	0.0165974118
6139	0.01659178096
6140	0.0165866242
6141	0.01658281469
6142	0.01658082888
6143	0.01657780763
6144	0.0165712137
6145	0.01656163619
6146	0.01655545051
6147	0.01655072295
6148	0.01654743914
6149	0.01654142401
6150	0.0165336991
6151	0.01652928303
6152	0.01652775819
6153	0.01651920984
6154	0.01651772391
6155	0.01651592882
6156	0.01651107463
6157	0.01650936919
6158	0.01650546746
6159	0.01650267893
6160	0.01649870724
6161	0.01649180568
6162	0.01648843593
6163	0.01648434151
6164	0.0164821557
6165	0.01647024872
6166	0.01646738732
6167	0.0164618194
6168	0.01645773004
6169	0.01645029631
6170	0.01644667716
6171	0.01644059236
6172	0.01643572728
6173	0.0164318145
6174	0.01642876702
6175	0.01642330311
6176	0.0164162004
6177	0.0164072195
6178	0.01640443425
6179	0.01640183202
6180	0.01639856948
6181	0.01639620598
6182	0.01639169202
6183	0.01638632104
6184	0.01638456466
6185	0.01637989436
6186	0.01637457721
6187	0.01637094053
6188	0.01637019168
6189	0.01636680488
6190	0.01636049493
6191	0.0163576574
6192	0.01635593777
6193	0.01635022165
6194	0.01634728756
6195	0.01634405427
6196	0.01634059209
6197	0.01633288841
6198	0.01633239804
6199	0.01632781879
6200	0.01632244301
6201	0.01631907239
6202	0.01631333673
6203	0.01631035892
6204	0.0163063922
6205	0.01630115326
6206	0.01629098758
6207	0.01628302583
6208	0.01627347859
6209	0.01626969172
6210	0.01626622686
6211	0.0162633289
6212	0.01625788791
6213	0.01625417084
6214	0.01624788286
6215	0.01624730099
6216	0.01623656679
6217	0.01623103547
6218	0.01622683931
6219	0.01622483678
6220	0.01622374139
6221	0.01621982863
6222	0.01621902836
6223	0.01621632821
6224	0.016211324
6225	0.0162088234
6226	0.01620593904
6227	0.01619425029
6228	0.01619195962
6229	0.01618746753
6230	0.01617929226
6231	0.01617344136
6232	0.01617065585
6233	0.01616606062
6234	0.01616311254
6235	0.01616002313
6236	0.01615824476
6237	0.01615623394
6238	0.01615367679
6239	0.01614717556
6240	0.01614492062
6241	0.01614237962
6242	0.01613765506
6243	0.01613495063
6244	0.01613041833
6245	0.01612189378
6246	0.0161188916
6247	0.0161181553
6248	0.01611520705
6249	0.01611410042
6250	0.01611129287
6251	0.01610946951
6252	0.01610172929
6253	0.01609698523
6254	0.01609304117
6255	0.01609090275
6256	0.01608723789
6257	0.0160853782
6258	0.01607914989
6259	0.0160777566
6260	0.01607539556
6261	0.01607306579
6262	0.0160673477
6263	0.01606036355
6264	0.01605398228
6265	0.01605045755
6266	0.01604766472
6267	0.01604324606
6268	0.01604005002
6269	0.01603885622
6270	0.01603686848
6271	0.01603168386
6272	0.01602517759
6273	0.01602142129
6274	0.01601807008
6275	0.01601203964
6276	0.01600866054
6277	0.0160052801
6278	0.0160007336
6279	0.01599670755
6280	0.01598935935
6281	0.01598657552
6282	0.0159815473
6283	0.0159765747
6284	0.01597390013
6285	0.01597003628
6286	0.01596560295
6287	0.01596261662
6288	0.01596156942
6289	0.01595687012
6290	0.01594696716
6291	0.01594128245
6292	0.01593669004
6293	0.01593382292
6294	0.01592965407
6295	0.01592864976
6296	0.01592271615
6297	0.01591399035
6298	0.01590787002
6299	0.01590325163
6300	0.01589937843
6301	0.01589816201
6302	0.0158926561
6303	0.01589063021
6304	0.01588830243
6305	0.01588751063
6306	0.01588356204
6307	0.01588161373
6308	0.01587675252
6309	0.01586893867
6310	0.01586208302
6311	0.01585911208
6312	0.01585714869
6313	0.01585297744
6314	0.01585156919
6315	0.01584393908
6316	0.01584061559
6317	0.01583630782
6318	0.01582962517
6319	0.01582841741
6320	0.0158258892
6321	0.01582322734
6322	0.01581682676
6323	0.01581162437
6324	0.01580526613
6325	0.0158031469
6326	0.01579871733
6327	0.01579722658
6328	0.01579654991
6329	0.01579074176
6330	0.01578525477
6331	0.01578128695
6332	0.01578096546
6333	0.01577386387
6334	0.01576992564
6335	0.01576689357
6336	0.01576112089
6337	0.01575952778
6338	0.0157567611
6339	0.015752363
6340	0.01575030265
6341	0.015747903
6342	0.015745508
6343	0.01574381138
6344	0.01573955388
6345	0.0157346443
6346	0.01572752445
6347	0.01572376522
6348	0.01572324503
6349	0.01571984195
6350	0.0157179669
6351	0.01571237174
6352	0.01570678728
6353	0.01570354464
6354	0.01570147993
6355	0.01570048269
6356	0.01569753324
6357	0.01569626947
6358	0.01568840646
6359	0.01568483459
6360	0.01567967482
6361	0.01567647143
6362	0.01567441159
6363	0.01567282687
6364	0.01567179597
6365	0.01566946366
6366	0.01566515609
6367	0.0156596787
6368	0.01565676575
6369	0.01565361343
6370	0.01565287141
6371	0.01565085446
6372	0.01564788459
6373	0.01564546094
6374	0.01564277031
6375	0.01563770651
6376	0.01563557247
6377	0.01563391867
6378	0.01562876883
6379	0.01562776699
6380	0.01562459332
6381	0.01562022595
6382	0.01561548871
6383	0.01561164709
6384	0.01560782577
6385	0.01560743347
6386	0.01560314159
6387	0.01559675542
6388	0.01559622071
6389	0.01559213785
6390	0.01558762571
6391	0.01558530874
6392	0.01558180664
6393	0.01558008366
6394	0.01557718681
6395	0.01557172369
6396	0.01556897293
6397	0.01556527206
6398	0.01556179475
6399	0.01555797505
6400	0.01555097972
6401	0.01554841118
6402	0.0155461495
6403	0.01554490079
6404	0.01554050422
6405	0.01553668327
6406	0.01553269075
6407	0.01552931038
6408	0.01552298968
6409	0.01552048053
6410	0.01551641742
6411	0.01550922719
6412	0.01550203851
6413	0.0154993106
6414	0.01549677263
6415	0.01549411276
6416	0.01549079743
6417	0.01548785292
6418	0.01548408585
6419	0.01548059658
6420	0.01547911155
6421	0.01547535305
6422	0.01547260155
6423	0.01546957521
6424	0.01546140674
6425	0.01545629382
6426	0.01544922053
6427	0.01544682265
6428	0.01544030216
6429	0.01543606123
6430	0.0154327377
6431	0.01542854285
6432	0.01542253285
6433	0.01541999908
6434	0.01541554059
6435	0.0154123518
6436	0.0154116704
6437	0.01540826583
6438	0.01540504108
6439	0.01540235679
6440	0.01539750578
6441	0.01539315441
6442	0.01539053144
6443	0.01538785016
6444	0.01538642745
6445	0.01538235464
6446	0.01537776703
6447	0.01537351247
6448	0.0153680242
6449	0.01536666395
6450	0.0153612083
6451	0.01536009296
6452	0.01535846918
6453	0.01535490703
6454	0.01535012094
6455	0.01534343945
6456	0.01533999016
6457	0.01533955467
6458	0.01533623228
6459	0.01533007068
6460	0.01532447268
6461	0.01531899264
6462	0.0153155662
6463	0.01531431281
6464	0.01531111835
6465	0.01530753848
6466	0.01530038313
6467	0.01529546814
6468	0.01529257755
6469	0.01529026097
6470	0.01528471911
6471	0.01528219177
6472	0.01527786958
6473	0.01527583183
6474	0.01527501904
6475	0.01527227795
6476	0.01526993772
6477	0.0152671957
6478	0.01526648654
6479	0.01525931223
6480	0.01525548719
6481	0.01525441187
6482	0.01525000108
6483	0.01524526025
6484	0.01524335683
6485	0.01523979688
6486	0.01523901669
6487	0.01523593072
6488	0.0152327307
6489	0.0152272425
6490	0.01522492959
6491	0.01522123766
6492	0.01521983893
6493	0.01521745033
6494	0.01521224189
6495	0.01520711333
6496	0.01520568239
6497	0.01520333108
6498	0.01520154019
6499	0.01520028396
6500	0.01519689069
6501	0.01519329261
6502	0.01518661734
6503	0.01518045374
6504	0.01517338561
6505	0.01516733872
6506	0.01516386328
6507	0.01516128713
6508	0.01515899193
6509	0.01515720493
6510	0.01515417264
6511	0.01515037021
6512	0.01514540681
6513	0.01514266173
6514	0.01513744799
6515	0.01513598354
6516	0.01513093224
6517	0.01512703677
6518	0.01512222642
6519	0.01511993458
